DATE,HT_TRENDLINE,ADOSC,HT_DCPHASE,MAMA,T3
2018-08-30,97.8072,-1251.7515,69.4603,114.6198,93.3137
2018-08-29,98.4996,-813.1683,54.9180,114.8126,93.5302
2018-08-28,99.1984,-389.4833,41.2496,115.0038,93.9172
2018-08-27,99.9471,191.0246,28.3991,115.1935,94.5250
2018-08-24,100.7697,674.7050,16.3537,115.3878,95.3960
2018-08-23,101.7243,1707.1006,5.4352,115.5932,96.5490
2018-08-22,102.7545,2780.3784,-4.7230,115.7947,97.9855
2018-08-21,103.7664,3641.1956,-15.9655,115.9845,99.7144
2018-08-20,104.8868,2096.8094,-27.3424,116.2082,101.6891
2018-08-17,105.8770,428.8775,-35.2144,116.4453,103.7246
2018-08-16,106.8557,-1202.8806,-38.3045,116.7130,105.6361
2018-08-15,107.8133,-3621.2082,-42.6105,117.0196,107.1985
2018-08-14,108.4420,-1989.9183,301.9264,117.2589,108.2597
2018-08-13,108.8098,1495.2594,286.4734,117.4585,108.9169
2018-08-10,108.9700,5532.1457,265.9841,117.6717,109.2141
2018-08-09,108.8540,6641.3741,259.9730,117.7795,109.1895
2018-08-08,108.6196,7876.9602,236.5295,117.8480,109.1232
2018-08-07,108.5211,9513.9575,220.6304,117.9121,109.1013
2018-08-06,108.5560,11401.2935,208.0901,118.0166,109.0870
2018-08-03,108.5803,13481.1608,185.6711,118.1221,108.9651
2018-08-02,108.6671,15569.4673,161.4638,118.2280,108.7199
2018-08-01,108.7108,17214.3350,130.1905,118.3349,108.3552
2018-07-31,108.6908,17409.7148,110.3450,118.4245,107.9084
2018-07-30,108.7183,14255.7066,89.9019,118.4756,107.4801
2018-07-27,108.8315,3377.9739,59.3426,118.5468,107.1776
2018-07-26,109.0309,2418.1892,40.7694,118.6346,106.9744
2018-07-25,109.3470,1589.5621,24.4988,118.7168,106.8663
2018-07-24,109.8192,-789.2067,19.0243,118.8099,106.8875
2018-07-23,110.1606,-851.1511,6.5194,118.9072,107.0320
2018-07-20,110.5905,-813.4262,1.6667,119.0073,107.2993
2018-07-19,111.0963,-540.4483,1.1644,119.1296,107.6703
2018-07-18,111.5155,246.9305,-0.0686,119.2521,108.0885
2018-07-17,111.9396,273.4275,3.1374,119.3797,108.5391
2018-07-16,112.2963,277.4364,5.8185,119.5086,108.9929
2018-07-13,112.6822,225.5833,8.1477,119.6388,109.4260
2018-07-12,113.1609,48.7016,12.2366,119.7703,109.8137
2018-07-11,113.6693,-394.4984,15.1099,119.9111,110.1387
2018-07-10,114.0986,-220.2612,14.1868,120.0112,110.4041
2018-07-09,114.5981,-335.7343,12.5415,120.1123,110.6992
2018-07-06,115.2027,-543.3944,9.5143,120.2236,111.0094
2018-07-05,115.7073,-634.6981,9.6108,120.3471,111.3119
2018-07-03,116.0388,-716.8407,7.1464,120.4177,111.6227
2018-07-02,116.2408,-758.3360,5.9287,120.4889,112.0516
2018-06-29,116.3730,-691.2497,7.5757,120.6188,112.5372
2018-06-28,116.4191,-373.6501,10.0704,120.7210,112.9395
2018-06-27,116.4870,-594.5953,11.9628,120.8394,113.3005
2018-06-26,116.5513,-90.2179,11.2881,120.9325,113.5978
2018-06-25,116.7066,373.3085,9.1612,121.0227,113.9038
2018-06-22,116.8900,710.1933,5.5931,121.0847,114.2567
2018-06-21,117.1699,399.7577,3.1259,121.1386,114.7247
2018-06-20,117.5750,563.1911,4.9943,121.2280,115.2858
2018-06-19,117.9254,623.6527,6.7322,121.3212,115.8331
2018-06-18,118.1853,632.8581,8.0175,121.4204,116.3402
2018-06-15,118.4332,246.8623,7.2290,121.4933,116.8033
2018-06-14,118.7385,137.4588,5.5374,121.5598,117.2818
2018-06-13,119.0236,462.4815,5.5532,121.6059,117.7846
2018-06-12,119.4110,106.5411,6.8754,121.6924,118.3092
2018-06-11,119.7072,-33.5446,3.8236,121.7651,118.7530
2018-06-08,119.8834,1075.8114,-5.4241,121.8156,119.1474
2018-06-07,120.0361,1726.1680,-27.2047,121.8663,119.5258
2018-06-06,120.1066,1798.7018,-43.0353,121.9251,119.8674
